calling,planName,custCode,userType,openDate,isRealname,sellProduct
3b5d6e8e28db59a7e8e353d19a6da4e3,201505-飞Young 4G聊天版（非定制版）/19元,202142256169,公众,20161118000000,1,CDMA预付费
9f0f32c22605a26cc3186624b8580d4a,201509-4G易通卡5元,202143447772,公众,20160614000000,1,CDMA预付费
5aee190a391e933658fe103c0015ebd7,2011天翼易通卡5元套餐,202143173340,公众,20160331000000,1,CDMA预付费
fa12b757c0f4847233de7f3921d6560,201509-4G易通卡5元,202144272507,公众,20161108000000,1,CDMA预付费
8abd16d4e79588ef35bd1509eaef8c3e,2011天翼易通卡5元套餐,202142220688,公众,20150815000000,1,CDMA预付费
21351f0a6051b531489570b11edb5e34,201609-飞Young 4G畅聊版/19元,202144703450,公众,20170221000000,1,CDMA预付费
9fb6abdd5220f187790c9e9a1e677134,201609-飞Young 4G畅聊版/19元,202144706945,公众,20170222000000,1,CDMA预付费
9c0344217654b44e9f783f2e9c881881,2011天翼易通卡5元套餐,202142132693,公众,20160321000000,1,CDMA预付费
2008440de407b1466f05bfd82c2f68a1,2011天翼易通卡5元套餐,202142204037,公众,20151203000000,1,CDMA预付费
ca17cd6bb60ae81a348417406e769139,2011天翼易通卡5元套餐,202143558821,公众,20160706000000,1,CDMA预付费
667ca3b7a297e39765fc350ee3822a47,2011天翼易通卡5元套餐,202143415284,公众,20160602000000,1,CDMA预付费
23cea2497c23e1e46e958c18e6b3aa72,2011天翼易通卡5元套餐,202143559201,公众,20160706000000,1,CDMA预付费
e171d0e0087fa204a51886d000fab00f,201501天翼易通卡5元套餐,202143164893,公众,20160329000000,1,CDMA预付费
d57150fa30ee4eaf99852c5f9fc1a351,2011天翼易通卡5元套餐,202141969508,公众,20150822000000,1,CDMA预付费
b40c33d545748d94514e1ce5a14ede51,201509-4G易通卡5元,202114469075,政企,20161105000000,1,CDMA预付费
4e67d72b672b3f545af81289399c59f1,201509-4G易通卡5元,202114469029,政企,20161105000000,1,CDMA预付费
f88d4f19b0b417b0def46ee56454a293,201505-飞Young 4G聊天版（非定制版）/19元,202144886385,公众,20170421000000,1,CDMA预付费
a47c8e39db37e3009d3ef7a1ae942108,201501天翼易通卡5元套餐,202143165984,公众,20160330000000,1,CDMA预付费
38f618dcff0841de838928b6439087d4,201509-4G易通卡5元,202144371935,公众,20161125000000,1,CDMA预付费
360fcfc7f5d653864b8df2f2fa775357,201509-4G易通卡5元,202144376582,公众,20161125000000,1,CDMA预付费
54951ff0325a47719ec29e887fb5e0f3,201505-飞Young 4G聊天版（非定制版）/19元,202144342721,公众,20161118000000,1,CDMA预付费
86aefa0e165fe94735b85c2f36241c19,201609-飞Young 4G畅聊版/19元,202130558405,公众,\N,0,CDMA预付费
6dbc98fd2ef08afbe25969d231cc44ae,2012天翼飞young19元套餐（原2011天翼秋季校园19元套餐）,202137732504,公众,20140125000000,1,CDMA预付费
a2a948e079233c7154ca7b30ca2881c9,201407乐享4G201407 59元-主套餐（净值，预开通）,202144135211,公众,20161017000000,1,CDMA预付费
23d387b220cb9cb2c7b5f86c50b07c03,201407乐享4G201407 59元-主套餐（净值，预开通）,202144183739,公众,20161023000000,1,CDMA预付费
cbfe7cc0ae6deb009f672d08316b11f3,2011天翼易通卡5元套餐,202142141924,公众,20150701000000,1,CDMA预付费
4a7b81677587c07404c067a8b99fa3e4,2011天翼易通卡5元套餐,202142142055,公众,20150701000000,1,CDMA预付费
75fb10349b8ca8831f9472e833d37074,2011天翼易通卡5元套餐,202142142404,公众,20150701000000,1,CDMA预付费
dcba0537a1fe69eca6df98830f30a7e3,2011天翼易通卡5元套餐,202142142439,公众,20150701000000,1,CDMA预付费
90736b598fef01ef6c4d8eccb3bc5c31,2011天翼易通卡5元套餐,202142142483,公众,20150701000000,1,CDMA预付费
676f4cdbb46b428a82f18eb5ebe17151,2011天翼易通卡5元套餐,202143418984,公众,20160603000000,1,CDMA预付费
f9da30f5b7bb7b4e92232fddd023fd4c,201509-4G易通卡5元,202142711547,公众,20151207000000,1,CDMA预付费
2a6680e3ebfc55e1ac8d626d628e22c7,2011天翼易通卡5元套餐,202142142484,公众,20150701000000,1,CDMA预付费
8843117d4d322ec3cce1474ddc31df18,2011天翼易通卡5元套餐,202143558895,公众,20160706000000,1,CDMA预付费
86917733cb7da7a73de7a35d854396a7,2011天翼易通卡5元套餐,202142142881,公众,20150701000000,1,CDMA预付费
9486687d66d9b0619ba4d99f8e17a0d0,201509-4G易通卡5元,202144386707,公众,20161125000000,1,CDMA预付费
2520896e7ff3bfcd79efc64b906b529b,2011天翼易通卡5元套餐,202142143143,公众,20150701000000,1,CDMA预付费
73fb73346dc5a5ad5908a9b1fc36dc2e,2011天翼易通卡5元套餐,202141660261,公众,20150701000000,1,CDMA预付费
569be071c1f97bf480d99a0d4da2110c,201509-4G易通卡5元,202141599341,公众,20161125000000,1,CDMA预付费
f606464042dacb8e5afce379485e4099,2011天翼易通卡5元套餐,202143381745,公众,20160524000000,1,CDMA预付费
93fa9c358b1f0c04cc6cc35ebf7ab186,2011天翼易通卡5元套餐,202143381775,公众,20160524000000,1,CDMA预付费
a50d805d4b8eb3ec2ebd3cd9dad06b9a,2011天翼易通卡5元套餐,202143381809,公众,20160524000000,1,CDMA预付费
f05e58d006b35ae1e2759987ad033b5d,2011天翼易通卡5元套餐,202143381751,公众,20160524000000,1,CDMA预付费
fa423aa73cf8d2cf0eb5c6a0e17dc9f5,2011天翼易通卡5元套餐,202143381520,公众,20160524000000,1,CDMA预付费
e3e65711e95bc6c2855b05cb2eb21bec,2011天翼易通卡5元套餐,202143385170,公众,20160525000000,1,CDMA预付费
a02728c9201de339582beb771bca22c2,2011天翼易通卡5元套餐,202143385414,公众,20160525000000,1,CDMA预付费
f62e6854d5b5fa5a9a5a1f0921af6017,201505-飞Young 4G聊天版（非定制版）/19元,202142227575,公众,20150731000000,1,CDMA预付费
5305380f1f7276be71c48a48c495979f,201508-天翼易通卡5元套餐,202142871895,公众,20160115000000,1,CDMA预付费
c4053503929ea9b6c4a7d640b3646fd4,2011天翼易通卡5元套餐,202142142812,公众,20150629000000,1,CDMA预付费
8b75be3b830eb9b12362bf836fc0d75b,2011天翼易通卡5元套餐,202143381513,公众,20160524000000,1,CDMA预付费
6a5c12b267b04f93f5ad48ccaa1a1447,201505-飞Young 4G聊天版（非定制版）/19元,202144847554,公众,20170407000000,1,CDMA预付费
89c374f03a8175361dd5c463ea61c966,201505-飞Young 4G聊天版（非定制版）/19元,202143835544,公众,20160901000000,1,CDMA预付费
f61650a4f99515a5065726332b16f55f,基础销售品-CDMA后付费,202123382970,公众,20140404000000,1,CDMA后付费
4e7302283b3f46e07b4d337dbf5dff5e,2011天翼易通卡5元套餐,202142142871,公众,20150629000000,1,CDMA预付费
7c1d8455282196f0f68efc4dc5f86aac,2016宝山容米个性化无线公话长市版（共享版）60元/月（政企、后）,202113769252,政企,20141219000000,1,CDMA后付费
6d5ff98e9a2b5c76aa8817ed76c394f0,2011天翼易通卡5元套餐,202143340433,公众,20160513000000,1,CDMA预付费
7a8895e7b54698762c500cd7a3d9f220,2011天翼易通卡5元套餐,202143381534,公众,20160524000000,1,CDMA预付费
22a03047d39a8afe140b5a9d8a1fa4bf,201509-4G易通卡5元,202144418863,公众,20161130000000,1,CDMA预付费
fc8d9b838a84f1c796f82343366a037e,2011天翼易通卡5元套餐,202143408441,公众,20160531000000,1,CDMA预付费
305643e7f084e1d0ab0281eccae4fe2a,2011天翼易通卡5元套餐,202143381499,公众,20160524000000,1,CDMA预付费
7e34a14f8904d54490f5acaaa62e8f43,2011天翼易通卡5元套餐,202143381553,公众,20160524000000,1,CDMA预付费
6e66f1d3be4d7d8b8d7743705774b0c,2011天翼易通卡5元套餐,202143381715,公众,20160524000000,1,CDMA预付费
8840fd07c7f5f98b59f3dfb7b766dc56,2011天翼易通卡5元套餐,202143381607,公众,20160524000000,1,CDMA预付费
f2d7d9032231d4affd150a2102bcb7fe,2011天翼易通卡5元套餐,202143381596,公众,20160524000000,1,CDMA预付费
47277eac2b85c80a256b276e411a1abe,2011天翼易通卡5元套餐,202143381611,公众,20160524000000,1,CDMA预付费
9f9648b400857d5aa4b23ab388aec3a,201609-飞Young 4G畅聊版/19元,202144843354,公众,20170406000000,1,CDMA预付费
e6283dce5eba5ae9717c994671b690cc,2011天翼易通卡5元套餐,202142141390,公众,20150702000000,1,CDMA预付费
4d500006cb140f0c3fade144e4541d79,2011天翼易通卡5元套餐,202140821408,公众,20141121000000,1,CDMA预付费
dc312d8af0e81c546755eeec4e119fec,201505-飞Young 4G聊天版（非定制版）/19元,202144356724,公众,20161121000000,1,CDMA预付费
95ecb8559784a82e3c0e0f3541c48b80,2016宝山容米个性化无线公话长市版（共享版）60元/月（政企、后）,202113769252,政企,20141219000000,1,CDMA后付费
b971a1dc9e9782013b0b6f5b952cfe53,201509-4G易通卡5元,202144273367,公众,20161108000000,1,CDMA预付费
e66e1f83cdd57a755de94529705b2dc7,2011天翼易通卡5元套餐,202141023929,公众,20150323000000,1,CDMA预付费
808e77dce48416059a5a0a4919fd23fc,201407乐享4G201407 59元-主套餐（本地）,202142013506,公众,20150703000000,1,CDMA预付费
c5747142ddf7b133e8c9f6ab6cc02109,201407乐享4G201407-副卡-后,202111152672,政企,20151028000000,1,CDMA后付费
3f50ba2510851b5a079377936635ab3f,201509-4G易通卡5元,202144386592,公众,20161125000000,1,CDMA预付费
80bc0ad59b5824477fdd5dbc992e1c0f,2013集团天翼乐享3G套餐上网版389元/月（主卡）,202137637673,公众,20131221000000,0,CDMA后付费
f92c59a7f63dc094a229227b3a756932,201509-4G易通卡5元,202144386604,公众,20161125000000,1,CDMA预付费
1d0963e762d4a3e5b906da897e4dc025,201509-4G易通卡5元,202143744491,公众,20160901000000,1,CDMA预付费
19a412cb20c8641d1dd1f8d5d5ae8266,2015热力团购个性化套餐，99元/月（政企）,202110462817,政企,20030516000000,1,CDMA后付费
a1a0991213c141bc7327b13ee462168a,201505-飞Young 4G聊天版（非定制版）/19元,202144523541,公众,20161219000000,1,CDMA预付费
ef5dc77b2cc8ae1d7e5c138437db9394,2011天翼易通卡5元套餐,202141670018,公众,20150508000000,1,CDMA预付费
d9b8027546e2e4520cda0db8c16a80d4,201509-4G易通卡5元,202144406216,公众,20161128000000,0,CDMA预付费
60d138038ad8187b9fff24bb8cab5b3a,2011天翼易通卡5元套餐,202143413021,公众,20160601000000,1,CDMA预付费
d113cd37bc97646ceddb61730ec53c79,2011天翼易通卡5元套餐,202143188727,公众,20160404000000,1,CDMA预付费
56cb9f093cf32c52245761688f303930,2011天翼易通卡5元套餐,202143412897,公众,20160601000000,1,CDMA预付费
339fce53703a30a0643357a7145f425a,2011天翼易通卡5元套餐,202143385726,公众,20160525000000,1,CDMA预付费
1746d4c60e7cd86231aeb315883eb862,2011天翼易通卡5元套餐,202143563164,公众,20160707000000,1,CDMA预付费
7e11b341f3606439508e7596b7710e0c,201609-飞Young 4G畅聊版/19元,202144779512,公众,20170317000000,1,CDMA预付费
12f04b183ae5fd8cabb11a2ae89a811a,201505-飞Young 4G聊天版（非定制版）/19元,202144933709,公众,20170506000000,0,CDMA预付费
bb635a970af77657f0245b47cae6b8c3,201501天翼易通卡5元套餐,202143165997,公众,20160330000000,1,CDMA预付费
992485162147a880a394890e92046c22,2011天翼易通卡5元套餐,202142207646,公众,20150727000000,1,CDMA预付费
d4bf43ac485aa21b713791936ddc7001,2011天翼易通卡5元套餐,202142207541,公众,20150727000000,1,CDMA预付费
21ba4b640df9fbc20e7ab933ea834030,201505-飞Young 4G聊天版（非定制版）/19元,202143497124,公众,20160623000000,1,CDMA预付费
1f9edc2613639ce3d7bc826b31d212d7,201603本地大流量4G上网一年卡600元（44+4）GB-净值,202130558405,公众,\N,0,C+W（E+W）预付费
a4f1072b5da9c1214bb661e91df73f11,2011天翼易通卡5元套餐,202142146114,公众,20160419000000,1,CDMA预付费
7732877eb0358fa2159bf77afb88af3d,201509-4G易通卡5元,202144273450,公众,20161108000000,1,CDMA预付费
a24b74b5b224e23ec25d01ca967791a1,2011天翼易通卡5元套餐,202130088037,公众,20160419000000,1,CDMA预付费
de0df4565c79825dde8a3b0717ba5976,2011天翼易通卡5元套餐,202142146086,公众,20160419000000,1,CDMA预付费
34c32fdf290ba6a4380d77064584c68a,2011天翼易通卡5元套餐,202142134205,公众,20160418000000,1,CDMA预付费
b7b7db5b5959d2ac2ee537d5f433cdab,201509-4G易通卡5元,202144053539,公众,20161005000000,1,CDMA预付费
850ed5fcc04c58fa8a58659c2b76418b,201609-飞Young 4G畅聊版/19元,202137215492,公众,20170405000000,1,CDMA预付费
1568d7af54178ee82776aea0ee11181c,2011天翼易通卡5元套餐,202142214134,公众,20151207000000,1,CDMA预付费
3c1b8233f94f104e4a41dfadad959e56,201505-飞Young 4G聊天版（非定制版）/19元,202143321773,公众,20160509000000,1,CDMA预付费
1ebea309c22a232598f3dd518ef6c72a,2011天翼易通卡5元套餐,202142207257,公众,20151207000000,1,CDMA预付费
e5399403e47171fc582f8497de562fa,201505-飞Young 4G聊天版（非定制版）/19元,202122783632,公众,20150903000000,1,CDMA预付费
4ef66e0ca3325032c42c3873504c7b60,2011天翼易通卡5元套餐,202142134022,公众,20160318000000,1,CDMA预付费
a70d366f1f302fa17d80adeeab68514a,201509-4G易通卡5元,202142711586,公众,20151207000000,1,CDMA预付费
58099a1e44d0825b0a6b1d2fafb2038b,201505-飞Young 4G聊天版（非定制版）/19元,202144391938,公众,20161125000000,1,CDMA预付费
40462a7511efab6f653c89b3b94fa4f7,201609-飞Young 4G畅聊版/19元,202144819543,公众,20170403000000,1,CDMA预付费
85aa3df21e689b4ecdd17b91aa84a976,2016悦上个性化物联网年付套餐，4元/年（政企、预）,202114287919,政企,20160527000000,0,C+W（E+W）预付费
9a333b3f29ac9e6944a0a37be0f2d7d3,201603天翼4G无线上网百天卡套餐，100元（有效期100天）,202122622265,公众,20170322000000,1,C+W（E+W）预付费
434c2462c080968d3717eba1c13cfb,201601PTT预付费套餐，150元/年（政企、预）,202114583923,政企,20170224000000,1,C+W（E+W）预付费
b8b5ea7efde0b9f868cf03da8fd73e80,201509-4G易通卡5元,202142711605,公众,20151207000000,1,CDMA预付费
9614ef1075954bb337995c16995579b8,201509-4G易通卡5元,202144168805,公众,20161021000000,1,CDMA预付费
9975d08d6c33eba6449407524bc232ec,201609-飞Young 4G畅聊版/19元,202144792167,公众,20170321000000,1,CDMA预付费
3a661baa2ee13e6921ff0c9c4245a90c,201505-飞Young 4G聊天版（非定制版）/19元,202144669116,公众,20170402000000,1,CDMA预付费
212f3ff3bc252af32ae65c4aa2eab1e9,2011天翼易通卡5元套餐,202142091768,公众,20160419000000,1,CDMA预付费
87703f977c26d973572b47177725f9a0,201509-4G易通卡5元,202143012854,公众,20160229000000,1,CDMA预付费
616888aa00216e73cfaee39f9d397deb,201407乐享4G201407 99元-主套餐（净值，预开通）,202130558405,公众,\N,0,CDMA预付费
294614d577542b070e59ec7db0da9e68,201509-4G易通卡5元,202143012855,公众,20160229000000,1,CDMA预付费
289f1727b677219124d935b69ba812b0,201509-4G易通卡5元,202143684030,公众,20160802000000,1,CDMA预付费
6669a652c8cc55da835b0c9dcb14b258,201509-4G易通卡5元,202142711368,公众,20151207000000,1,CDMA预付费
133c2a1cc0ab257a47eed772c36dda36,2011天翼易通卡5元套餐,202142128838,公众,20160419000000,1,CDMA预付费
a8b6ab0885bd7e0d09d9c2774f3f21bc,201601PTT预付费套餐，150元/年（政企、预）,202114583942,政企,20170224000000,1,C+W（E+W）预付费
25188ddc83c0422bcd58d151b8dde9a2,201407乐享4G201407 59元-主套餐（净值，预开通）,202144588112,公众,20170101000000,1,CDMA预付费
1623b48764be8a74b522534317becd91,201505-飞Young 4G聊天版（非定制版）/19元,202143909360,公众,20160910000000,1,CDMA预付费
750f98d60121be87f7e16b6132d2d83,2011天翼易通卡5元套餐,202142140983,公众,20160315000000,1,CDMA预付费
6ba6ab323098a553e34254c706807026,201505-飞Young 4G聊天版（非定制版）/19元,202143913018,公众,20160911000000,1,CDMA预付费
b18e5e1b4de6063c7b93e92773dee4e4,201407乐享4G201407 79元-主套餐,202143945782,公众,20160916000000,1,CDMA预付费
bbfd6f8259bfa0ea5d55c46b67c7438d,201609-飞Young 4G畅聊版/19元,202144751213,公众,20170307000000,1,CDMA预付费
70ff3112ce90a7fb5b5d8fa5873cb4d1,201609-飞Young 4G畅聊版/19元,202143291711,公众,20170224000000,1,CDMA预付费
c73a6a170c2f32496168b04c5d0d86fc,201505-飞Young 4G聊天版（非定制版）/19元,202143893115,公众,20160908000000,1,CDMA预付费
542a0317c07175c1fba27182e27b321a,201505-飞Young 4G聊天版（非定制版）/19元,202143936299,公众,20160915000000,1,CDMA预付费
1b57f0918fea4e1e3452a5f0caaa4be7,2011天翼易通卡5元套餐,202141952289,公众,20150616000000,1,CDMA预付费
e2ff340c8229b1797be19c91d47491b8,201505-飞Young 4G聊天版（非定制版）/19元,202130558405,公众,\N,0,CDMA预付费
f9ea1cb33964c12d09026de07b4ccf51,201505-飞Young 4G聊天版（非定制版）/19元,202144319986,公众,20161116000000,1,CDMA预付费
745ef72848fe762b16fe0529c902b059,201505-飞Young 4G聊天版（非定制版）/19元,202143954429,公众,20160918000000,1,CDMA预付费
6f9dfaa4e8dc214aa49fb9e980051624,201505-飞Young 4G聊天版（非定制版）/19元,202144041980,公众,20161002000000,1,CDMA预付费
e5cda81931d6b02ab96ad34e72ecba48,201509-4G易通卡5元,202143665610,公众,20160831000000,1,CDMA预付费
b3d37582e7a324a9bd88509d6dd1084b,201505-飞Young 4G聊天版（非定制版）/19元,202144744899,公众,20170305000000,1,CDMA预付费
19b50560b89aea912a214dfadbcf1bfa,201509-4G易通卡5元,202142711651,公众,20151207000000,1,CDMA预付费
1d4254af0edfc3d57d49b0fd2b169f20,201509-4G易通卡5元,202143180557,公众,20160402000000,1,CDMA预付费
6ae6c77984475b9d993ed391d3587eee,201509-4G易通卡5元,202142699787,公众,20160402000000,1,CDMA预付费
5d4cc4bbe930604be93a179dc87afc96,201509-4G易通卡5元,202143181359,公众,20160402000000,1,CDMA预付费
c8e1312c66bd7894cc8f57fa35271ddb,201509-4G易通卡5元,202143180553,公众,20160402000000,1,CDMA预付费
51044cf892b2cca9c3862bd40e2d4c6a,201509-4G易通卡5元,202143180551,公众,20160402000000,1,CDMA预付费
5d1e848427ea4a76feb8b273f8e7f4e1,201509-4G易通卡5元,202143180428,公众,20160402000000,1,CDMA预付费
1b381bd3a2cfe9578d0c86871dc3cd44,201509-4G易通卡5元,202143180427,公众,20160402000000,1,CDMA预付费
ef81ec33fd27cef04a7f608fec68f349,201509-4G易通卡5元,202143180542,公众,20160402000000,1,CDMA预付费
85ee77fd24d83e0dbd5adf35ae723f17,201509-4G易通卡5元,202143180603,公众,20160402000000,1,CDMA预付费
18a4b5faf004cd929113e1cc7eed2a53,201509-4G易通卡5元,202143744518,公众,20160901000000,1,CDMA预付费
892afbe2f171303df2ae56f502af6959,201509-4G易通卡5元,202143180566,公众,20160402000000,1,CDMA预付费
e601aefde97a7d364e97676fdb4d358b,201509-4G易通卡5元,202143180431,公众,20160402000000,1,CDMA预付费
c570e035424ac3f51fe6b088b4247d9d,201509-4G易通卡5元,202143180562,公众,20160402000000,1,CDMA预付费
93a1336028f78e207eb4694841526f5a,201509-4G易通卡5元,202143181351,公众,20160402000000,1,CDMA预付费
30f0763483d5bdb4f419a6bec1862132,201505-飞Young 4G聊天版（非定制版）/19元,202144041359,公众,20161002000000,1,CDMA预付费
69f1658cb2548782f302e86f2897d5ec,201603本地大流量4G上网一年卡600元（44+4）GB-非净值,202142723797,公众,20161207000000,1,C+W（E+W）预付费
82ee1c70a8e0d51b85db98cec70e31ae,201609-飞Young 4G畅聊版/19元,202144176940,公众,20170318000000,1,CDMA预付费
daf12901ce52d392ff72d68a5215beea,2011天翼易通卡5元套餐,202142688626,公众,20151215000000,1,CDMA预付费
938726fe75f8b7cb2e818c423f628717,2011天翼易通卡5元套餐,202142139038,公众,20150705000000,1,CDMA预付费
2bcb5cb6d6bec0ef7a824e410322ce7,2011天翼易通卡5元套餐,202142688192,公众,20151215000000,1,CDMA预付费
344ba19caef0b69cd310d1006f0ffce8,2011天翼易通卡5元套餐,202142688539,公众,20151214000000,1,CDMA预付费
fa6ad33ac812bb7422940ba6572ac4f5,201505-飞Young 4G聊天版（非定制版）/19元,202143519524,公众,20160627000000,1,CDMA预付费
574ca5c97331adf1f8acdbe2d8be2221,2011天翼易通卡5元套餐,202120442317,公众,20150706000000,0,CDMA预付费
a26135f68ce431ec5baed62b8752fa03,201509-4G易通卡5元,202114468964,政企,20161105000000,1,CDMA预付费
a54efea016e2fa581676a8b29ccdac15,201505-飞Young 4G聊天版（非定制版）/19元,202143511368,公众,20160625000000,1,CDMA预付费
8447101d45fbee2c05e4b4afbda2a6f4,201505-飞Young 4G聊天版（非定制版）/19元,202143627700,公众,20160729000000,1,CDMA预付费
8889d0925cda5e72bfe1bd0e9f2e3899,201509-4G易通卡5元,202144176887,公众,20161022000000,1,CDMA预付费
755142acb59caea5f2572ecf90c377d0,2011天翼易通卡5元套餐,202142142595,公众,20150704000000,1,CDMA预付费
951a0e6338ce81d2875de092ec12b0e7,2011天翼易通卡5元套餐,202142142964,公众,20150704000000,1,CDMA预付费
b3067a0d4cc2a9428f65cc75c989fcd2,2011天翼易通卡5元套餐,202142143006,公众,20150704000000,1,CDMA预付费
3b6fbdd89aff55e43bd123ea60b3f8bc,201509-4G易通卡5元,202143632851,公众,20160721000000,1,CDMA预付费
fa803cd02e2665259e81c52ee2d86a82,2011天翼易通卡5元套餐,202142146993,公众,20150818000000,1,CDMA预付费
5f0bd8a1dd1d350833414e8b9fda05c0,201509-4G易通卡5元,202144245758,公众,20161103000000,1,CDMA预付费
4bcfa3695e8f65868fdde5566f40c41d,2011天翼易通卡5元套餐,202143422099,公众,20160604000000,1,CDMA预付费
a115ac3fa1bf834871ce579b4d82bab6,2011天翼易通卡5元套餐,202143422130,公众,20160604000000,1,CDMA预付费
255c4a7173a4b2ad0236ed324fb61da3,201609-飞Young 4G畅聊版/19元,202144731162,公众,20170301000000,1,CDMA预付费
5192b343dfe7e5797dae7af945242a59,2011天翼易通卡5元套餐,202143385672,公众,20160525000000,1,CDMA预付费
ed3a74ede007f6967a781d0ccf0e84f2,2011天翼易通卡5元套餐,202142028929,公众,20160605000000,1,CDMA预付费
3e8c6a0db5e2a5941d172e832ee16314,2011天翼易通卡5元套餐,202143403879,公众,20160530000000,1,CDMA预付费
879725a0372ce528c443e6af5dbb4681,2011天翼易通卡5元套餐,202143556056,公众,20160705000000,1,CDMA预付费
489e2321fd7719fb1adabaf7081c7a5,201509-4G易通卡5元,202142757647,公众,20160508000000,1,CDMA预付费
4d9d2c1341e02eb55f58c436c619ce18,2011天翼易通卡5元套餐,202143238590,公众,20160418000000,1,CDMA预付费
97f0ba10f6705cf68392c0a9fc808cda,2011天翼易通卡5元套餐,202142155145,公众,20150820000000,1,CDMA预付费
78f60460f1bb95a9d2aa13962c96c91b,2011天翼易通卡5元套餐,202143555264,公众,20160705000000,1,CDMA预付费
4bbb9a5d7371cc2ded7dfbe32280608e,2011天翼易通卡5元套餐,202143555504,公众,20160705000000,1,CDMA预付费
733935350f642b7aa9a572cf736fdf73,201509-4G易通卡5元,202144371109,公众,20161125000000,1,CDMA预付费
641befc8abbf00c71210563317938631,201509-4G易通卡5元,202144372861,公众,20161125000000,1,CDMA预付费
90bbc53c40475e30ff5e5286f3992a6a,2011天翼易通卡5元套餐,202142214452,公众,20150816000000,1,CDMA预付费
3542a3d80ac2f150fb46f702a8fc0500,201510数据保护套餐4元/月（啦米-爱屋吉屋团购、政企后付费）,202114096099,政企,20151121000000,1,CDMA后付费
6db08751dd74cd9bc6c4b1c957830bae,2011天翼易通卡5元套餐,202143385684,公众,20160525000000,1,CDMA预付费
3116565d8196537a6032f64d658e2d3e,2011天翼易通卡5元套餐,202143422194,公众,20160604000000,1,CDMA预付费
391c082f110b02e8e7d4584e589d12cc,2011天翼易通卡5元套餐,202143421899,公众,20160604000000,1,CDMA预付费
50d53610b74e782be536eb052b2492b9,2011天翼易通卡5元套餐,202143421945,公众,20160604000000,1,CDMA预付费
e68ed93018f447bf1782004a5767956e,2011天翼易通卡5元套餐,202143422289,公众,20160604000000,1,CDMA预付费
29761d4cb5edec220b7b1dc8a47a8db0,2011天翼易通卡5元套餐,202143555674,公众,20160705000000,1,CDMA预付费
606540b2371d0b036c44c801acf0d212,201505-飞Young 4G聊天版（非定制版）/19元,202143887808,公众,20160912000000,1,CDMA预付费
4460f2bacc6b505d53eb0b528b8b05a7,201609-飞Young 4G畅聊版/19元,202144811569,公众,20170327000000,1,CDMA预付费
92ff613c4ea897355acd1d1cc52abfac,201509-4G易通卡5元,202114468963,政企,20161105000000,1,CDMA预付费
c0878f18cfee94521611f95a68e1996,201505-飞Young 4G聊天版（非定制版）/19元,202138376133,公众,20161218000000,1,CDMA预付费
c3a43c8a4e9edaa0b7004ef7b7d346af,2011天翼易通卡5元套餐,202142711221,公众,20160227000000,1,CDMA预付费
fc1ba7bd25495ca487d5423f0514f6c3,201505-飞Young 4G聊天版（非定制版）/19元,202142551313,公众,20151021000000,1,CDMA预付费
4275afad80e6f7c9563bc4f78685125f,201505-飞Young 4G聊天版（非定制版）/19元,202144515996,公众,20161217000000,1,CDMA预付费
eb65c5041137ecc4aa391e0abc249c46,2011天翼易通卡5元套餐,202143200725,公众,20160408000000,1,CDMA预付费
d0d2584a8fe4e3ef64cd0f166e9836fe,201509-4G易通卡5元,202114468711,政企,20161105000000,1,CDMA预付费
cfb5cf9a0f2cbfaa51e13e0b7b1e8a2b,201303积木套餐语音，19元/月（准预，预-白卡，准预-预开通）,202137334355,公众,20090619000000,1,CDMA准实时预付费
6c4df0ab5bca645f4df8e089ade5ab82,201407乐享4G201407 59元-主套餐（净值，预开通）,202144141520,公众,20161018000000,1,CDMA预付费
c8dd3454057f82022adfc0024576266c,201505-飞Young 4G聊天版（非定制版）/19元,202144516118,公众,20161217000000,1,CDMA预付费
d875283b937551c21836277fc57b58da,2010天翼总机服务移动分机189本地套餐，189元/月（政企）,202113769252,政企,20150527000000,1,CDMA后付费
17ab36c834af29a71caa6e12877310e3,201505-飞Young 4G聊天版（非定制版）/19元,202143278020,公众,20160427000000,1,CDMA预付费
753ad964d6f118c5a7f4e59a985eda40,201505-飞Young 4G聊天版（非定制版）/19元,202142551236,公众,20151021000000,1,CDMA预付费
506c913fef6e81b569f4f2d6a199f255,201407乐享4G201407-副卡-预,202114089911,政企,20150901000000,1,CDMA预付费
45a941fafad7fc20361ba5166bdf4007,201609-飞Young 4G畅聊版/19元,202144810437,公众,20170327000000,1,CDMA预付费
29724d8220b1bff4c586929825356f1a,201505-飞Young 4G聊天版（非定制版）/19元,202143495753,公众,20160630000000,1,CDMA预付费
5087e6354f5d52348fe835e5d5ddb45,201505-飞Young 4G聊天版（非定制版）/19元,202143447622,公众,20160611000000,1,CDMA预付费
a906c969628e18bca8549a4e40874469,201509-4G易通卡5元,202144417261,公众,20161129000000,1,CDMA预付费
d3609e2fa374ccf52e15a80f0fd0e9c5,2011天翼易通卡5元套餐,202144394653,公众,20161126000000,1,CDMA预付费
43aa17ebaf26532f32135d0eec3c1f7f,201505-飞Young 4G聊天版（非定制版）/19元,202144127462,公众,20161016000000,1,CDMA预付费
a42074b2b22576de4c7d693aab09fdad,2011天翼校园行融合套餐45元/月，2M（同济大学版）白卡,202135661033,公众,20110906000000,0,CDMA预付费
